,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
128,1445195577923457029,1445195577923457029,2021-10-05 06:44:10 India Standard Time,2021-10-05,06:44:10,530,1251596502922866689,isismchell,Isis Reyes,,quiero pensar que todo est cambiando para mejorar,es,[],[],[],0,0,5,[],[],https://twitter.com/isismchell/status/1445195577923457029,False,,0,,,,,,,,[],,,,
129,1445195566779142145,1445195566779142145,2021-10-05 06:44:08 India Standard Time,2021-10-05,06:44:08,530,1280279792265375749,laragso1,larinha,,pisquei e isis ja se desenrolou mds oq fao c essa minha perfeita,pt,[],[],[],0,0,3,[],[],https://twitter.com/Laragso1/status/1445195566779142145,False,,0,,,,,,,,[],,,,
130,1445195393403346951,1445195393403346951,2021-10-05 06:43:26 India Standard Time,2021-10-05,06:43:26,530,866896285,lianajuuuu,Ju ⚓,,meu deus que nada a ver a maria isis sentando l na mesa com elesimperio,pt,[],[],[],0,3,13,['imperio'],[],https://twitter.com/lianajuuuu/status/1445195393403346951,False,,0,,,,,,,,[],,,,
131,1445195279406354435,1445195279406354435,2021-10-05 06:42:59 India Standard Time,2021-10-05,06:42:59,530,1245837238354747394,lovspompeo,ana.,,ele pedindo desculpas olhando pra isis que tava se esfregando com ele o tempo todo a vai pra puta que pariu imperio,pt,[],[],[],0,0,3,['imperio'],[],https://twitter.com/lovspompeo/status/1445195279406354435,False,,0,,,,,,,,[],,,,
132,1445195024573079557,1445195024573079557,2021-10-05 06:41:58 India Standard Time,2021-10-05,06:41:58,530,1952319686,isis_sabillon09,Isis  Sabillon,,nuevafotodeperfil,und,[],[],['https://pbs.twimg.com/media/FA5dNrBXEAEaX_E.jpg'],0,0,6,['nuevafotodeperfil'],[],https://twitter.com/Isis_Sabillon09/status/1445195024573079557,False,,1,https://pbs.twimg.com/media/FA5dNrBXEAEaX_E.jpg,,,,,,,[],,,,
133,1445194426540707846,1445194426540707846,2021-10-05 06:39:36 India Standard Time,2021-10-05,06:39:36,530,1189960086170435584,tofatofa_id,MUSTOFA NAHRAWARDAYA,,sementara di negeri wakanda isi palanya tetap taliban adalah isis,in,[],[],[],7,8,42,[],[],https://twitter.com/TofaTofa_id/status/1445194426540707846,False,https://twitter.com/kumparan/status/1445095892688596996,0,,,,,,,,[],,,,
134,1445194409025359872,1445194409025359872,2021-10-05 06:39:32 India Standard Time,2021-10-05,06:39:32,530,42234295,merylsteerp,olivia colman emmy winner,,stan do comendador e da isis se trate imperio,pt,[],[],[],0,0,4,['imperio'],[],https://twitter.com/merylsteerp/status/1445194409025359872,False,,0,,,,,,,,[],,,,
135,1445193924012912644,1445193924012912644,2021-10-05 06:37:36 India Standard Time,2021-10-05,06:37:36,530,1197524406437916672,mmariaeeduardaa,D U D A,,at o silviano sabe o lugar dele e a sis no imperio,pt,[],[],[],0,2,10,['imperio'],[],https://twitter.com/mmariaeeduardaa/status/1445193924012912644,False,,0,,,,,,,,[],,,,
136,1445193787182043140,1445193787182043140,2021-10-05 06:37:03 India Standard Time,2021-10-05,06:37:03,530,2434528808,isispmendes,isis,,o dia inteiro sem rede social s me fez perceber a diferena positiva de um dia longe de celular que na maioria das vezes s me atrasa,pt,[],[],[],0,0,5,[],[],https://twitter.com/isispmendes/status/1445193787182043140,False,,0,,,,,,,,[],,,,
137,1445193740537065476,1445193740537065476,2021-10-05 06:36:52 India Standard Time,2021-10-05,06:36:52,530,1057056398,serrathoficial,Isis Serrath,,a las 900 pm subo a instagram un giveaway estn pendientes,es,[],[],[],3,0,31,[],[],https://twitter.com/SerrathOficial/status/1445193740537065476,False,,0,,,,,,,,[],,,,
138,1445193622945771521,1445193622945771521,2021-10-05 06:36:24 India Standard Time,2021-10-05,06:36:24,530,1437789534368981007,byis1s,isis.,,dentre os machos q tem na casa t quase adotando eles afazenda,pt,[],[],['https://pbs.twimg.com/media/FA5b8NCWUAEkPtU.jpg'],0,0,4,['afazenda'],[],https://twitter.com/byis1s/status/1445193622945771521,False,,1,https://pbs.twimg.com/media/FA5b8NCWUAEkPtU.jpg,,,,,,,[],,,,
139,1445193621855166464,1445193621855166464,2021-10-05 06:36:24 India Standard Time,2021-10-05,06:36:24,530,1357311903731769345,artchamiltom,manu©⁴⁴ ⁻ ¹⁰⁰ˣ🏆⁻ ³ˣ🏆É CAMPEÃO,,parabens pro autor que criou o ze alfredo maria isis e cristina criou as trs maiores bombas das novelas imperio,pt,[],[],[],0,1,7,['imperio'],[],https://twitter.com/artchamiltom/status/1445193621855166464,False,,0,,,,,,,,[],,,,
140,1445193615656034305,1445193615656034305,2021-10-05 06:36:23 India Standard Time,2021-10-05,06:36:23,530,800518719680090112,aliciafoliveira,Alícia Oliveira,,imperio acho injusto a maa no ter sido o fabrcio melgao essa vingana tinha que ser dela depois de ter q ficar engolindo esse canalha com essa piranha da sis,pt,[],[],[],0,1,13,['imperio'],[],https://twitter.com/aliciafoliveira/status/1445193615656034305,False,,0,,,,,,,,[],,,,
141,1445193485812998149,1445193485812998149,2021-10-05 06:35:52 India Standard Time,2021-10-05,06:35:52,530,1351321028421627904,memesdenovelas1,MEMES DE NOVELAS🏹,,a mainha era s voc ter gorfado na chata da isis e todo mundo ficava feliz imperio,pt,[],[],['https://pbs.twimg.com/media/FA5b0NrX0AY4jI1.jpg'],0,0,8,['imperio'],[],https://twitter.com/memesdenovelas1/status/1445193485812998149,False,,1,https://pbs.twimg.com/media/FA5b0NrX0AY4jI1.jpg,,,,,,,[],,,,
142,1445193348009152518,1445193348009152518,2021-10-05 06:35:19 India Standard Time,2021-10-05,06:35:19,530,1079178392564649987,terroristaisis,ísis dopamina,,nunca vo me derrubar pq saco de bosta cai sempre em p falei t leve,pt,[],[],[],3,1,7,[],[],https://twitter.com/terroristaisis/status/1445193348009152518,False,,0,,,,,,,,[],,,,
143,1445193283794259970,1445193283794259970,2021-10-05 06:35:03 India Standard Time,2021-10-05,06:35:03,530,1033046987426488320,pleydirty,isis de green gables,,a nossa olha como sou incomunicvel nossa olha como no respondo ningum no zap ai ai ai nem percebi que o zap saiu do ar no falo com ningum,pt,[],[],['https://pbs.twimg.com/media/FA5boKkXEAEJVGa.jpg'],0,1,8,[],[],https://twitter.com/pleydirty/status/1445193283794259970,False,,1,https://pbs.twimg.com/media/FA5boKkXEAEJVGa.jpg,,,,,,,[],,,,
144,1445192918801715200,1445192918801715200,2021-10-05 06:33:36 India Standard Time,2021-10-05,06:33:36,530,1182791640458711040,enterocoliticas,Jerginia Prieto Beretta,,anonymous atribuyndose la cada de facebook para que se detenga la pornografa infantil as como isis o el eln atribuyndose cada cosa no s ernesto no s,es,[],[],[],3,1,29,[],[],https://twitter.com/enterocoliticas/status/1445192918801715200,False,,0,,,,,,,,[],,,,
145,1445192752094924800,1445192752094924800,2021-10-05 06:32:57 India Standard Time,2021-10-05,06:32:57,530,1317972021125484544,haswmi,isis | comissões abertas 📌,,eu,und,[],[],['https://pbs.twimg.com/media/FA5bJhnWEAIvyg2.jpg'],1,0,3,[],[],https://twitter.com/haswmi/status/1445192752094924800,False,https://twitter.com/Iapinrose/status/1445073864766246919,1,https://pbs.twimg.com/media/FA5bJhnWEAIvyg2.jpg,,,,,,,[],,,,
146,1445192540869861387,1445192540869861387,2021-10-05 06:32:06 India Standard Time,2021-10-05,06:32:06,530,1260005878620618752,solgautcha,Sol,,s em novela mesmo pr amante se abancar na casa da famlia do amante essa personagem isis muito abusada e o comendador totalmente sem noo isis merecia era umas tapas nas fusas pr deixar de ser inconveniente dois caras de pau abusados imperio novela,pt,[],[],[],1,0,6,"['imperio', 'novela']",[],https://twitter.com/SolGautcha/status/1445192540869861387,False,,0,,,,,,,,[],,,,
147,1445192340470071300,1445192340470071300,2021-10-05 06:31:19 India Standard Time,2021-10-05,06:31:19,530,1244306560890720256,haku_1109_mira,ハク @🔰コス民,,iiiisis iiiiii,ja,[],[],"['https://pbs.twimg.com/media/FA5axZSVgAQ71HH.jpg', 'https://pbs.twimg.com/media/FA5axZTVIAQGXU8.jpg', 'https://pbs.twimg.com/media/FA5axaZVgAUGaoP.jpg', 'https://pbs.twimg.com/media/FA5axa1VIAQRycl.jpg']",1,2,10,[],[],https://twitter.com/haku_1109_mira/status/1445192340470071300,False,,1,https://pbs.twimg.com/media/FA5axZSVgAQ71HH.jpg,,,,,,,[],,,,
148,1445191955756032004,1445190313887293443,2021-10-05 06:29:47 India Standard Time,2021-10-05,06:29:47,530,1402383581746434055,boydriiguete,fael 🦒,,yaassyzz praticamente o papel da maria isis ninfeta que arranca dinheiro dos sugar daddy,pt,[],[],[],1,0,4,[],[],https://twitter.com/boydriiguete/status/1445191955756032004,False,,0,,,,,,,,"[{'screen_name': 'yaassyzz', 'name': '𝒂 𝒑𝒐𝒃𝒊 𝒅𝒂 𝒚𝒂𝒔', 'id': '1235513147995426819'}]",,,,
149,1445191727531192329,1445191727531192329,2021-10-05 06:28:52 India Standard Time,2021-10-05,06:28:52,530,887743587579944960,oposisicerdas,OposisiCerdas.com,,serangan isis ke masjid kabul dibalas taliban habis-habisan,in,[],['https://www.oposisicerdas.com/2021/10/serangan-isis-ke-masjid-kabul-dibalas.html'],[],4,4,25,[],[],https://twitter.com/OposisiCerdas/status/1445191727531192329,False,,0,,,,,,,,[],,,,
150,1445191365864955907,1445191365864955907,2021-10-05 06:27:26 India Standard Time,2021-10-05,06:27:26,530,1437207434888683523,loirecaroline,Loire Caroline,,maria sis to burra se o jos alfredo quisesse mesmo se divorciar da maa ele j teria paido para o litigioso h muito tempo se ele a odiasse a desprezasse tivesse nojo como diz no teria nada que o segurasse de se separar dela mas amor velado duro imperio,pt,[],[],[],1,5,30,['imperio'],[],https://twitter.com/LoireCaroline/status/1445191365864955907,False,,0,,,,,,,,[],,,,
151,1445191024695988229,1445191024695988229,2021-10-05 06:26:05 India Standard Time,2021-10-05,06:26:05,530,2440543052,akemisis9,Isis Akemi,,e eu que t indo para o 5 perodo da faculdade e s tive um perodo presencial,pt,[],[],[],1,0,6,[],[],https://twitter.com/akemisis9/status/1445191024695988229,False,,0,,,,,,,,[],,,,
152,1445190847641919488,1445190847641919488,2021-10-05 06:25:23 India Standard Time,2021-10-05,06:25:23,530,3056377222,mialovesyang,mia do caritó,,ai guria chata isis morena chata chata e chata imperio,pt,[],[],[],0,0,4,['imperio'],[],https://twitter.com/mialovesyang/status/1445190847641919488,False,,0,,,,,,,,[],,,,
153,1445190808366370817,1445186373900771330,2021-10-05 06:25:13 India Standard Time,2021-10-05,06:25:13,530,1437207434888683523,loirecaroline,Loire Caroline,,tvglobo abuso dessa sis,pt,[],[],[],0,0,3,[],[],https://twitter.com/LoireCaroline/status/1445190808366370817,False,,0,,,,,,,,"[{'screen_name': 'tvglobo', 'name': 'TV Globo em 🏠', 'id': '18219976'}]",,,,
154,1445190709070413830,1444817635749687299,2021-10-05 06:24:50 India Standard Time,2021-10-05,06:24:50,530,1399887258409390084,isis_ebony,Ebony💋Isis,,billysh87855549 sjensenlady vavavoom,et,[],[],['https://pbs.twimg.com/media/FA5ZSe-XoAEvlaW.jpg'],0,0,9,[],[],https://twitter.com/isis_ebony/status/1445190709070413830,False,,1,https://pbs.twimg.com/media/FA5ZSe-XoAEvlaW.jpg,,,,,,,"[{'screen_name': 'BillySh87855549', 'name': 'Billy Shears', 'id': '1320302011460403200'}, {'screen_name': 'sjensenlady', 'name': 'S Jensen', 'id': '1365636727499587586'}]",,,,
155,1445190691752189958,1445190691752189958,2021-10-05 06:24:45 India Standard Time,2021-10-05,06:24:45,530,1108089671375044608,isismichellere,●,,a quien mierda le impoa no pero bueno tw es un poco poner cosas que a nadie le impoan pero q por alguna razon todos leen,es,[],[],[],0,0,3,[],[],https://twitter.com/IsisMichelleRe/status/1445190691752189958,False,,0,,,,,,,,[],,,,
156,1445190615575273477,1445190615575273477,2021-10-05 06:24:27 India Standard Time,2021-10-05,06:24:27,530,1430257511916003328,isihz,Ísis,,barulho de chuva me traz uma calmaria,pt,[],[],[],1,0,8,[],[],https://twitter.com/isihz/status/1445190615575273477,False,,0,,,,,,,,[],,,,
157,1445190522654629891,1445190522654629891,2021-10-05 06:24:05 India Standard Time,2021-10-05,06:24:05,530,1437207434888683523,loirecaroline,Loire Caroline,,a sis a tpica amante que se acha no direito de esposa no tem caer vergonha na cara noo burra se acha a cea da relao o eu odeio ela imperio,pt,[],[],[],3,20,67,['imperio'],[],https://twitter.com/LoireCaroline/status/1445190522654629891,False,,0,,,,,,,,[],,,,
158,1445190381755420676,1445190381755420676,2021-10-05 06:23:32 India Standard Time,2021-10-05,06:23:32,530,3347966771,helogmsmendes,Helo,,todo mundo louco querendo que a sis nascesse essa semana mas s semana que vem kkkkkk,pt,[],[],[],0,0,5,[],[],https://twitter.com/helogmsmendes/status/1445190381755420676,False,,0,,,,,,,,[],,,,
159,1445190272040775687,1445190272040775687,2021-10-05 06:23:05 India Standard Time,2021-10-05,06:23:05,530,1261452017165271041,xerenzinhaa,Nazira,,destesto de como aguinaldo teve a coragem fazer ainda isis agir sonssamente a no ceo eu estar aqui amiga a sua existncia no cea voc se deitar com homem que tem mulher e filho dentro da casa dele j no ceo sororidade com uma vagabunda dessa imperio,pt,[],[],['https://pbs.twimg.com/media/FA5Y5MMX0AUOV9B.jpg'],1,6,19,['imperio'],[],https://twitter.com/xerenzinhaa/status/1445190272040775687,False,,1,https://pbs.twimg.com/media/FA5Y5MMX0AUOV9B.jpg,,,,,,,[],,,,
160,1445190143908929541,1445190143908929541,2021-10-05 06:22:35 India Standard Time,2021-10-05,06:22:35,530,335554497,tammys2fernanda,Tamires Fernanda 🌵,,no possvel que as pessoas apoia esse casal z alfredo e maria isis as coisas que eles faz so podres eu no romntizo essa traio nunca imperio,pt,[],[],[],0,1,5,['imperio'],[],https://twitter.com/tammys2fernanda/status/1445190143908929541,False,,0,,,,,,,,[],,,,
161,1445189704845037570,1445189704845037570,2021-10-05 06:20:50 India Standard Time,2021-10-05,06:20:50,530,2530850228,gomesangela948,Angela G.,,imperio toda cena do z com a isis z mai suite chaud sis hum ain hum meu comendador hum ain hummm,pt,[],[],['https://pbs.twimg.com/tweet_video_thumb/FA5YXf9X0AMSvaR.jpg'],0,3,7,['imperio'],[],https://twitter.com/gomesangela948/status/1445189704845037570,False,,1,https://pbs.twimg.com/tweet_video_thumb/FA5YXf9X0AMSvaR.jpg,,,,,,,[],,,,
162,1445189619042111489,1445189619042111489,2021-10-05 06:20:30 India Standard Time,2021-10-05,06:20:30,530,262185643,ammcanizares,Ana Maria Morales C,,the goddess herself gracing us her presence isis americankestrel falconry also apple pie,en,[],[],['https://pbs.twimg.com/media/FA5YS9SWQAMbr_f.jpg'],0,0,5,"['isis', 'americankestrel', 'falconry']",[],https://twitter.com/ammcanizares/status/1445189619042111489,False,,1,https://pbs.twimg.com/media/FA5YS9SWQAMbr_f.jpg,,,,,,,[],,,,
163,1445189314447556612,1445189314447556612,2021-10-05 06:19:17 India Standard Time,2021-10-05,06:19:17,530,60217257,krestaafternoon,Al Kresta,,new research from pew finds that government restrictions on religion are at a global high while social hostility towards religion is at its lowest level since isis you can find todays discussion with churchinneeds ed clancy in our archives,en,"[{'screen_name': 'churchinneed', 'name': 'churchinneed', 'id': '44206248'}]",['http://ow.ly/Azl650GlNdE'],[],0,2,3,[],[],https://twitter.com/KrestaAfternoon/status/1445189314447556612,False,,0,,,,,,,,[],,,,
164,1445189296131035145,1445189296131035145,2021-10-05 06:19:13 India Standard Time,2021-10-05,06:19:13,530,1166107072737480711,samonafifi,É oq?,,imperio sis eu sei o meu lugar melhor eu ir embora ah t,pt,[],[],['https://pbs.twimg.com/media/FA5YAYuXoAc9lq0.jpg'],0,1,7,['imperio'],[],https://twitter.com/samonafifi/status/1445189296131035145,False,,1,https://pbs.twimg.com/media/FA5YAYuXoAc9lq0.jpg,,,,,,,[],,,,
165,1445189288434536448,1445189288434536448,2021-10-05 06:19:11 India Standard Time,2021-10-05,06:19:11,530,3056377222,mialovesyang,mia do caritó,,acho um absurdo nenhuma mulher ter dado uns tapas na isis na vida real j tava sem aquele cabelo ruivo dela e o z j tava a sete palmos de verdade imperio,pt,[],[],[],0,5,16,['imperio'],[],https://twitter.com/mialovesyang/status/1445189288434536448,False,,0,,,,,,,,[],,,,
166,1445189274408833024,1445189274408833024,2021-10-05 06:19:07 India Standard Time,2021-10-05,06:19:07,530,185044429,thefelsilva,Felipe Silva,,pelo menos a sis teve a mnima decncia de no transar ali era s o que faltava tbm imprio,pt,[],[],[],1,2,3,['império'],[],https://twitter.com/thefelsilva/status/1445189274408833024,False,,0,,,,,,,,[],,,,
167,1445189133152964610,1445189133152964610,2021-10-05 06:18:34 India Standard Time,2021-10-05,06:18:34,530,1245837238354747394,lovspompeo,ana.,,jose alfredo e maria isis o pior casal que a globo j inventou o pior no tem um pingo de qumica no tem um texto bom extremamente problemtico e ainda um porre de chato imperio,pt,[],[],[],3,2,13,['imperio'],[],https://twitter.com/lovspompeo/status/1445189133152964610,False,,0,,,,,,,,[],,,,
168,1445189106078732288,1445189106078732288,2021-10-05 06:18:27 India Standard Time,2021-10-05,06:18:27,530,1389951004750254088,niniic4t,kha,,ainda bem que voc sabe que no da famlia e nunca vai ser n isis imperio,pt,[],[],['https://pbs.twimg.com/media/FA5X1QkWYAUphd7.jpg'],0,1,8,['imperio'],[],https://twitter.com/NINIIC4T/status/1445189106078732288,False,,1,https://pbs.twimg.com/media/FA5X1QkWYAUphd7.jpg,,,,,,,[],,,,
169,1445188946313596929,1445188946313596929,2021-10-05 06:17:49 India Standard Time,2021-10-05,06:17:49,530,1357089980330426372,bianaajp,.,,eu tenho nojo da maria isis c o comendador prefiro ele com maa imperio,pt,[],[],[],0,0,7,['imperio'],[],https://twitter.com/bianaajp/status/1445188946313596929,False,,0,,,,,,,,[],,,,
170,1445188915682549772,1445188915682549772,2021-10-05 06:17:42 India Standard Time,2021-10-05,06:17:42,530,1245098246374072320,leindeckertarot,Leindecker Tarot 🩸🎱,,s eu que prefiro a maria maa do que o jos alfredo acho ridculo esse par romntico que ele faz com a sis,pt,[],[],[],14,0,113,[],[],https://twitter.com/LeindeckerTarot/status/1445188915682549772,False,,0,,,,,,,,[],,,,
171,1445188893654102024,1445188893654102024,2021-10-05 06:17:37 India Standard Time,2021-10-05,06:17:37,530,917893531771064320,itolindoo,Poc Mágica,,muito absurdo o jos alfredo enfiar uma amante debaixo do mesmo teto da famlia o pior essa sonsa da maria iss que faz um mea-culpa mas aceita imprio,pt,[],[],[],2,3,36,['império'],[],https://twitter.com/itolindoo/status/1445188893654102024,False,,0,,,,,,,,[],,,,
172,1445188802482429958,1445188802482429958,2021-10-05 06:17:15 India Standard Time,2021-10-05,06:17:15,530,87431508,luanpalma,Luan Palma,,gente essa sis tinha que sumir do planeta maa faz alguma coisa imperio,pt,[],[],[],0,0,4,['imperio'],[],https://twitter.com/luanpalma/status/1445188802482429958,False,,0,,,,,,,,[],,,,
173,1445188777765441546,1445188777765441546,2021-10-05 06:17:09 India Standard Time,2021-10-05,06:17:09,530,105664559,robertalages,roberta,,sis sabe onde o lugar dela q no bem vinda na casa e t enfurnada nela pq q menina ridcula imperio,pt,[],[],[],0,0,7,['imperio'],[],https://twitter.com/robertalages/status/1445188777765441546,False,,0,,,,,,,,[],,,,
174,1445188770551242752,1445188770551242752,2021-10-05 06:17:07 India Standard Time,2021-10-05,06:17:07,530,1430901215911546897,lovemaifred,jurídico maria marta,,vai embora isis ningum aguenta mais ver a tua cara imperio,pt,[],[],[],1,2,4,['imperio'],[],https://twitter.com/lovemaIfred/status/1445188770551242752,False,,0,,,,,,,,[],,,,
175,1445188719313670147,1445188719313670147,2021-10-05 06:16:55 India Standard Time,2021-10-05,06:16:55,530,1418385652442357770,plucadu,𝔓𝔬𝔯𝔱𝔞𝔩 𝔏𝔲𝔠𝔞𝔡𝔲🌹🖤,,claro q estranho isis o ceo devia ser o z morar com a isis concordam imprio,pt,[],[],[],0,1,3,['império'],[],https://twitter.com/PLucadu/status/1445188719313670147,False,,0,,,,,,,,[],,,,
176,1445188717245775877,1445188717245775877,2021-10-05 06:16:55 India Standard Time,2021-10-05,06:16:55,530,1166133757654573056,studyfer,Fer☀️,,minha imperatriz sofrendoque raiva seria pedir muito a cora empurrar o comendador e a iss e fazer eles rolarem escada a baixo imprio,pt,[],[],['https://pbs.twimg.com/media/FA5XerMWEAEAsij.jpg'],1,1,8,['império'],[],https://twitter.com/StudyFer/status/1445188717245775877,False,,1,https://pbs.twimg.com/media/FA5XerMWEAEAsij.jpg,,,,,,,[],,,,
177,1445188685746610179,1445188575969124353,2021-10-05 06:16:47 India Standard Time,2021-10-05,06:16:47,530,1434264720178098181,bryantblog,isis.,,euamandafuado vc n chorou n insensvel,pt,[],[],[],2,0,10,[],[],https://twitter.com/bryantblog/status/1445188685746610179,False,,0,,,,,,,,"[{'screen_name': 'euamandafurtado', 'name': 'furtado. 🕸', 'id': '358636941'}]",,,,
178,1445188681569128450,1445188681569128450,2021-10-05 06:16:46 India Standard Time,2021-10-05,06:16:46,530,1106657268047757313,roquescult,mils,,era s a mainha ter dado uma gorfada na cara da maria isis,pt,[],[],[],0,0,4,[],[],https://twitter.com/roquescult/status/1445188681569128450,False,,0,,,,,,,,[],,,,
179,1445188661117693955,1445188661117693955,2021-10-05 06:16:41 India Standard Time,2021-10-05,06:16:41,530,3571363757,ownerfucking,G. 🇧🇷💚💛,,a isis muito sonsa e o comendador nojentoooo imperio,pt,[],[],[],0,1,7,['imperio'],[],https://twitter.com/ownerfucking/status/1445188661117693955,False,,0,,,,,,,,[],,,,
180,1445188646731194368,1445188646731194368,2021-10-05 06:16:38 India Standard Time,2021-10-05,06:16:38,530,1258518049042444288,crfxthaina,thai :),,pq ningum matou a isis nessa novelaimperio,pt,[],[],[],0,0,9,['imperio'],[],https://twitter.com/crfxthaina/status/1445188646731194368,False,,0,,,,,,,,[],,,,
181,1445188628385251339,1445188628385251339,2021-10-05 06:16:33 India Standard Time,2021-10-05,06:16:33,530,1070812984409235456,nunesssii,isis❤️‍🔥,,ando com uns pensamentos to ruins,pt,[],[],[],2,0,6,[],[],https://twitter.com/nunesssii/status/1445188628385251339,False,,0,,,,,,,,[],,,,
182,1445188593622863875,1445188593622863875,2021-10-05 06:16:25 India Standard Time,2021-10-05,06:16:25,530,1166107072737480711,samonafifi,É oq?,,imperio maria maa pq tu no encheu essa sis de tapa,pt,[],[],['https://pbs.twimg.com/media/FA5XXgXWUAEMVGp.jpg'],0,1,9,['imperio'],[],https://twitter.com/samonafifi/status/1445188593622863875,False,,1,https://pbs.twimg.com/media/FA5XXgXWUAEMVGp.jpg,,,,,,,[],,,,
183,1445188570470236163,1445165144200278025,2021-10-05 06:16:20 India Standard Time,2021-10-05,06:16:20,530,4845262633,kaprikurt,Jiwasaya ditanganNya,,maspiyuaja cuma buzzer goblok di sini doang yg mengira isis dan taliban csan,in,[],[],[],0,0,4,[],[],https://twitter.com/kaprikurt/status/1445188570470236163,False,,0,,,,,,,,"[{'screen_name': 'maspiyuaja', 'name': 'Mas Piyu 🇲🇨🇵🇸', 'id': '1350872548620201985'}]",,,,
184,1445188553177288705,1445188553177288705,2021-10-05 06:16:16 India Standard Time,2021-10-05,06:16:16,530,1389951004750254088,niniic4t,kha,,queria muito que a maria maa tivesse quebrando a cara dessa isis quando teve a chance deveriam fazer a novela de novo com ela arregaando a cara dessa ruivinha imperio,pt,[],[],['https://pbs.twimg.com/media/FA5XVCBXMAApxkY.jpg'],0,5,25,['imperio'],[],https://twitter.com/NINIIC4T/status/1445188553177288705,False,,1,https://pbs.twimg.com/media/FA5XVCBXMAApxkY.jpg,,,,,,,[],,,,
185,1445188516045107203,1445188516045107203,2021-10-05 06:16:07 India Standard Time,2021-10-05,06:16:07,530,1219267404972396544,vitorhe2627,Vitor Henrique 🇧🇷🥰👍🏾,,que dio desse comendador e da sis eles no tinham o direito de fazer a maria maa ver esse beijo nojento deles na casa dela imperio,pt,[],[],['https://pbs.twimg.com/media/FA5XS_WX0AEXyKa.jpg'],0,0,13,['imperio'],[],https://twitter.com/VitorHe2627/status/1445188516045107203,False,,1,https://pbs.twimg.com/media/FA5XS_WX0AEXyKa.jpg,,,,,,,[],,,,
186,1445188466338304004,1445188466338304004,2021-10-05 06:15:55 India Standard Time,2021-10-05,06:15:55,530,76320114,flaviagope,Flávia Gomes,,o comendador levar a isis para o quao no apaamento da famlia o cmulo do egosmo e da falta de empatia maria maa no merece imprio,pt,[],[],[],0,0,16,['império'],[],https://twitter.com/flaviagope/status/1445188466338304004,False,,0,,,,,,,,[],,,,
187,1445188435665428482,1445188435665428482,2021-10-05 06:15:48 India Standard Time,2021-10-05,06:15:48,530,913899794296385536,pe61961034,Peggysue,,at hoje no consegui engolir esse casalessa isis ou marina rui barbosa muito sem salsem acarsem nadapior casalimperio,pt,[],[],[],0,0,7,['imperio'],[],https://twitter.com/pe61961034/status/1445188435665428482,False,,0,,,,,,,,[],,,,
188,1445188435204059138,1445188435204059138,2021-10-05 06:15:47 India Standard Time,2021-10-05,06:15:47,530,721434343151968256,isisoliv22,𝒔𝒆𝒎𝒆𝒏𝒕𝒊𝒏𝒉𝒂,,assim de sade,pt,[],[],[],0,1,3,[],[],https://twitter.com/IsisOliv22/status/1445188435204059138,False,https://twitter.com/papodecriaaa/status/1433286799917527041,0,,,,,,,,[],,,,
189,1445188385614794753,1445188385614794753,2021-10-05 06:15:36 India Standard Time,2021-10-05,06:15:36,530,1335318969817903104,piticadagizelly,𝖕𝖎𝖙𝖎𝖈𝖆🌪,,comendador e isis me da nojo imperio,pt,[],[],[],0,0,7,['imperio'],[],https://twitter.com/piticadagizelly/status/1445188385614794753,False,,0,,,,,,,,[],,,,
190,1445188359844990982,1445188359844990982,2021-10-05 06:15:29 India Standard Time,2021-10-05,06:15:29,530,1082111007974146050,itriouis,ً,,podia explodir a isis e o z imperio,pt,[],[],[],0,1,5,['imperio'],[],https://twitter.com/itrIouis/status/1445188359844990982,False,,0,,,,,,,,[],,,,
191,1445188340286992399,1445188340286992399,2021-10-05 06:15:25 India Standard Time,2021-10-05,06:15:25,530,1418385652442357770,plucadu,𝔓𝔬𝔯𝔱𝔞𝔩 𝔏𝔲𝔠𝔞𝔡𝔲🌹🖤,,isis vai morar mesmo na casa com a famlia imprio,pt,[],[],[],2,0,4,['império'],[],https://twitter.com/PLucadu/status/1445188340286992399,False,,0,,,,,,,,[],,,,
192,1445188249551577092,1445188249551577092,2021-10-05 06:15:03 India Standard Time,2021-10-05,06:15:03,530,1437207434888683523,loirecaroline,Loire Caroline,,a que dio da sis segurando a mainha toda de mimimi no era para a du ter entregado ela j no basta a maa ter que v ela com o jos alfredo agora v ela segurando sua neta na casa dela na sua sala como se fosse a coisa mais natural do mundo um absurdo imperio,pt,[],[],[],0,1,19,['imperio'],[],https://twitter.com/LoireCaroline/status/1445188249551577092,False,,0,,,,,,,,[],,,,
193,1445188228705931271,1445188228705931271,2021-10-05 06:14:58 India Standard Time,2021-10-05,06:14:58,530,1430901215911546897,lovemaifred,jurídico maria marta,,o comendador levando a isis pra dentro da casa dele com a famlia dele ali o tpico bolsonarista pr famlia de hj joir bozofredo imperio,pt,[],[],[],0,1,10,['imperio'],[],https://twitter.com/lovemaIfred/status/1445188228705931271,False,,0,,,,,,,,[],,,,
